Kind,Name,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,AvgLine,AvgLineBlank,AvgLineCode,AvgLineComment,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFile,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodAll,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountInput,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountOutput,CountPath,CountPathLog,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,Cyclomatic,CyclomaticModified,CyclomaticStrict,Essential,Knots,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxEssential,MaxEssentialKnots,MaxInheritanceTree,MaxNesting,MinEssentialKnots,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential
File,"NoOpTokenProvider.java",1,1,1,1,3,0,3,0,,,,1,0,0,,2,2,0,2,,0,0,0,2,,19,3,13,8,2,3,,,,5,8,6,2,,,,,,1,1,1,1,,,0,,,0.23,2,2,2,2
File,"Notification.java",1,1,1,1,4,0,4,0,,,,1,3,1,,3,0,0,3,,0,0,0,3,,29,8,18,8,5,3,,,,8,13,8,5,,,,,,2,2,2,1,,,1,,,0.17,4,4,4,3
File,"Observation.java",2,2,3,1,9,0,6,2,,,,1,0,0,,4,4,4,4,,0,1,0,3,,82,10,56,37,11,16,,,,23,32,21,11,,,,,,3,3,4,1,,,2,,,0.29,9,9,11,4
File,"ObservationCreationSpec.java",1,1,1,1,5,0,5,0,,,,1,0,0,,1,1,2,1,,0,0,0,1,,22,3,16,12,2,3,,,,9,11,9,2,,,,,,1,1,1,1,,,0,,,0.19,1,1,1,1
File,"ObservationFactory.java",1,1,1,1,6,0,6,0,,,,1,0,1,,4,4,0,4,,0,1,0,3,,47,10,34,14,17,3,,,,22,28,14,14,,,,,,2,2,2,1,,,1,,,0.09,5,5,5,4
File,"ObservationType.java",0,0,0,0,0,0,0,0,,,,1,0,0,,0,2,8,2,,0,0,0,2,,10,1,6,5,0,3,,,,1,2,2,0,,,,,,1,1,1,1,,,0,,,0.50,2,2,2,2
File,"Package.java",2,2,2,1,8,0,7,0,,,,3,0,0,,14,18,21,18,,0,1,0,17,,230,34,179,69,86,17,,,,91,124,50,74,,,,,,13,13,13,4,,,2,,,0.09,37,36,38,21
File,"PackageNotFoundException.java",1,1,1,1,3,0,3,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,10,1,6,3,1,3,,,,2,4,3,1,,,,,,1,1,1,1,,,0,,,0.50,1,1,1,1
File,"PackageProgressReportDTO.java",1,1,1,1,8,0,8,0,,,,1,0,0,,1,1,3,1,,0,0,0,1,,29,10,16,11,3,3,,,,9,11,8,3,,,,,,1,1,1,1,,,0,,,0.19,1,1,1,1
File,"PackageReport.java",1,1,1,1,5,0,5,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,14,3,8,3,3,3,,,,2,4,3,1,,,,,,1,1,1,1,,,0,,,0.38,1,1,1,1
File,"PackageReport.java",1,1,1,1,5,0,5,0,,,,1,0,0,,1,1,3,1,,0,0,0,1,,20,3,14,10,2,3,,,,8,10,8,2,,,,,,1,1,1,1,,,0,,,0.21,1,1,1,1
File,"PackageReportDTO.java",1,1,1,1,8,0,8,0,,,,1,0,0,,1,1,4,1,,0,0,0,1,,18,3,15,10,4,0,,,,10,12,8,4,,,,,,1,1,1,1,,,0,,,0.00,1,1,1,1
File,"ParserIntervalNumbers.java",2,2,3,1,13,0,9,4,,,,1,0,0,,8,8,4,8,,0,6,0,2,,143,20,81,21,45,42,,,,39,57,21,36,,,,,,4,4,7,1,,,2,,,0.52,18,18,24,8
File,"PartialProgress.java",1,1,1,1,9,0,9,0,,,,1,0,0,,1,1,4,1,,0,0,0,1,,30,5,22,16,4,3,,,,14,16,12,4,,,,,,1,1,1,1,,,0,,,0.14,1,1,1,1
File,"PermissionType.java",0,0,0,0,0,0,0,0,,,,1,0,0,,0,2,4,2,,0,0,0,2,,8,1,4,3,0,3,,,,1,2,2,0,,,,,,1,1,1,1,,,0,,,0.75,2,2,2,2
File,"PermissionTypeSubUser.java",0,0,0,0,0,0,0,0,,,,1,0,0,,0,2,4,2,,0,0,0,2,,8,1,4,3,0,3,,,,2,2,2,0,,,,,,1,1,1,1,,,0,,,0.75,2,2,2,2
File,"ProductionAction.java",2,2,2,1,6,0,5,0,,,,1,0,0,,22,22,10,22,,0,4,0,18,,202,37,161,67,65,4,,,,72,107,51,56,,,,,,4,4,8,3,,,2,,,0.02,39,39,50,24
File,"ProductionActionNotFoundException.java",1,1,1,1,3,0,3,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,12,2,7,4,1,3,,,,3,5,4,1,,,,,,1,1,1,1,,,0,,,0.43,1,1,1,1
File,"ProductionActionService.java",1,1,1,1,5,0,5,0,,,,1,0,1,,2,2,0,2,,0,0,0,2,,27,7,17,10,8,3,,,,11,14,10,4,,,,,,1,1,1,1,,,0,,,0.18,2,2,2,2
File,"ProductionActionType.java",1,1,1,1,2,0,2,0,,,,6,0,0,,9,11,5,11,,0,0,0,11,,51,7,41,26,8,3,,,,13,21,13,8,,,,,,1,1,2,1,,,0,,,0.07,11,11,12,11
File,"ProductionController.java",2,2,2,1,11,1,10,0,,,,1,7,1,,7,0,0,7,,0,1,0,6,,139,26,110,57,53,3,,,,57,72,46,26,,,,,,3,3,3,3,,,2,,,0.03,14,14,14,9
File,"ProductionControllerTest.java",1,1,1,1,28,8,20,1,,,,1,0,0,,13,13,2,13,,0,0,0,13,,491,155,330,176,223,19,,,,204,218,114,104,,,,,,1,1,1,1,,,0,,,0.06,13,13,13,13
File,"ProductionDTO.java",1,1,1,1,9,0,9,0,,,,1,0,0,,1,1,4,1,,0,0,0,1,,25,4,18,12,4,3,,,,11,13,9,4,,,,,,1,1,1,1,,,0,,,0.17,1,1,1,1
File,"ProductionException.java",1,1,1,1,3,0,3,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,13,3,7,4,1,3,,,,3,5,4,1,,,,,,1,1,1,1,,,0,,,0.43,1,1,1,1
File,"ProductionReportType.java",0,0,0,0,0,0,0,0,,,,1,0,0,,0,2,3,2,,0,0,0,2,,5,2,3,3,0,0,,,,1,2,2,0,,,,,,1,1,1,1,,,0,,,0.00,2,2,2,2
File,"ProductionReportTypeNotFoundException.java",1,1,1,1,3,0,3,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,10,1,6,3,1,3,,,,2,4,3,1,,,,,,1,1,1,1,,,0,,,0.50,1,1,1,1
File,"ProductionRepositoryTest.java",1,1,1,1,8,1,7,0,,,,1,0,0,,5,5,3,5,,0,0,0,5,,116,44,69,51,31,3,,,,46,52,40,12,,,,,,1,1,1,1,,,0,,,0.04,5,5,5,5
File,"ProductionService.java",2,2,2,1,15,3,11,0,,,,1,0,1,,20,20,0,20,,0,8,0,12,,431,142,281,146,160,8,,,,162,201,115,86,,,,,,7,7,7,1,,,3,,,0.03,40,40,41,20
File,"ProductionServiceTest.java",1,1,1,1,24,6,17,0,,,,1,0,0,,4,4,1,4,,0,0,0,4,,160,55,102,63,60,3,,,,73,78,48,30,,,,,,1,1,1,1,,,0,,,0.03,4,4,4,4
File,"ProductionStatus.java",0,0,0,0,0,0,0,0,,,,1,0,0,,0,2,3,2,,0,0,0,2,,8,1,4,3,0,3,,,,2,2,2,0,,,,,,1,1,1,1,,,0,,,0.75,2,2,2,2
File,"ProductionUser.java",1,1,2,1,5,0,5,0,,,,1,1,0,,13,12,3,13,,0,2,1,10,,144,45,94,39,43,5,,,,45,65,30,35,,,,,,3,3,5,3,,,2,,,0.05,19,19,24,15
File,"ProductionUserNotFoundException.java",0,0,0,0,0,0,0,0,,,,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,,,,,,0,0,0,0,,,0,,,0.00,0,0,0,0
File,"ProductionUserReport.java",1,1,1,1,6,1,5,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,16,5,8,3,3,3,,,,2,4,3,1,,,,,,1,1,1,1,,,0,,,0.38,1,1,1,1
File,"ProductionWorkHourRepositoryTest.java",1,1,1,1,11,1,6,4,,,,1,0,0,,3,3,1,3,,0,0,0,3,,67,11,41,31,12,15,,,,25,29,24,5,,,,,,1,1,1,1,,,0,,,0.37,3,3,3,3
File,"ProductionWorkHours.java",1,1,1,1,3,0,3,0,,,,1,0,0,,6,6,5,6,,0,0,0,6,,56,9,38,23,8,9,,,,20,27,19,8,,,,,,1,1,1,1,,,0,,,0.24,6,6,6,6
File,"ProductionWorkHoursRepository.java",1,1,1,1,9,0,9,0,,,,1,0,0,,4,4,0,4,,0,0,0,4,,60,9,48,20,29,3,,,,23,28,17,11,,,,,,1,1,1,1,,,0,,,0.06,4,4,4,4
File,"Progress.java",1,1,1,1,7,0,7,0,,,,1,0,0,,4,4,4,4,,0,0,1,3,,51,8,40,18,17,3,,,,21,26,13,13,,,,,,1,1,1,1,,,0,,,0.07,4,4,4,4
File,"ProgressReport.java",3,3,3,1,8,0,8,0,,,,1,0,0,,3,3,5,3,,0,0,0,3,,74,31,40,20,12,3,,,,20,29,18,11,,,,,,4,4,4,1,,,3,,,0.07,8,8,8,3
File,"ProgressReportPerDay.java",3,3,4,1,9,1,8,0,,,,1,0,0,,4,4,5,4,,0,0,0,4,,62,12,47,21,18,3,,,,23,35,21,14,,,,,,4,4,7,1,,,3,,,0.06,10,10,14,4
File,"ProgressRepository.java",1,1,1,1,6,0,6,0,,,,1,0,0,,10,10,1,10,,0,1,0,9,,149,61,85,53,41,3,,,,43,54,43,11,,,,,,2,2,2,1,,,1,,,0.04,13,13,13,10
File,"ProgressServiceTest.java",1,1,1,1,20,3,16,1,,,,1,0,0,,1,1,0,1,,0,0,0,1,,49,8,37,32,13,4,,,,30,32,29,3,,,,,,1,1,1,1,,,0,,,0.11,1,1,1,1
File,"Projection.java",1,1,1,1,6,0,5,0,,,,1,1,0,,2,1,3,2,,0,1,0,1,,28,6,19,12,7,3,,,,13,16,12,4,,,,,,1,1,1,1,,,0,,,0.16,2,2,2,2
File,"ProtocolNotFound.java",1,1,1,1,4,0,4,0,,,,1,0,0,,2,2,0,2,,0,0,0,2,,27,5,19,15,1,3,,,,7,10,9,1,,,,,,1,1,1,1,,,0,,,0.16,2,2,2,2
File,"Provider.java",2,2,2,1,3,0,3,0,,,,1,11,7,,11,0,0,11,,0,0,0,11,,63,17,43,20,11,3,,,,19,31,20,11,,,,,,2,2,2,1,,,0,,,0.07,18,18,18,11
File,"QueryBuilder.java",1,1,1,1,7,0,7,0,,,,1,0,0,,12,12,5,12,,0,2,0,10,,124,29,91,34,48,4,,,,51,67,35,32,,,,,,2,2,2,1,,,1,,,0.04,15,15,16,12
File,"QueryType.java",0,0,0,0,0,0,0,0,,,,1,0,0,,0,2,2,2,,0,0,0,2,,9,2,4,3,0,3,,,,2,2,2,0,,,,,,1,1,1,1,,,0,,,0.75,2,2,2,2
File,"RemoteURLProvider.java",1,1,1,1,0,0,0,0,,,,1,0,3,,3,3,3,3,,0,3,0,0,,26,8,15,10,6,5,,,,11,12,9,3,,,,,,1,1,1,1,,,0,,,0.33,3,3,3,3
File,"ReportBuilder.java",1,1,1,1,4,0,4,0,,,,1,0,0,,1,1,3,1,,0,0,0,1,,16,3,10,6,3,3,,,,6,8,6,2,,,,,,1,1,1,1,,,0,,,0.30,1,1,1,1
File,"ReportFactory.java",1,1,1,1,3,0,3,0,,,,1,1,1,,1,0,0,1,,0,0,0,1,,29,10,16,8,5,3,,,,10,12,7,5,,,,,,1,1,1,1,,,0,,,0.19,1,1,1,1
File,"Reseller.java",1,1,1,1,3,0,3,0,,,,1,0,0,,7,7,2,7,,0,1,0,6,,53,12,38,22,8,3,,,,17,25,17,8,,,,,,2,2,2,1,,,0,,,0.08,8,8,8,7
File,"ResellerSpecification.java",2,2,2,1,14,0,14,0,,,,1,0,0,,3,3,11,3,,0,0,0,3,,85,11,71,40,26,3,,,,40,45,27,18,,,,,,2,2,2,1,,,1,,,0.04,5,5,5,3
File,"ScanningSupervisor.java",1,1,1,1,8,0,8,0,,,,1,1,0,,7,6,1,7,,0,1,1,5,,86,12,69,23,39,5,,,,45,54,16,38,,,,,,2,2,3,1,,,1,,,0.07,8,8,9,7
File,"SecurityUtils.java",1,1,1,1,5,0,5,0,,,,1,1,0,,1,0,0,1,,0,0,0,1,,20,5,12,9,3,3,,,,8,10,9,1,,,,,,1,1,1,1,,,0,,,0.25,1,1,1,1
File,"Seller.java",1,1,1,1,8,0,8,0,,,,1,2,0,,14,12,4,14,,0,1,1,12,,164,21,138,41,83,5,,,,97,113,31,82,,,,,,2,2,3,1,,,1,,,0.04,15,15,16,14
File,"ServiceProvider.java",2,2,2,1,3,0,3,0,,,,1,9,10,,9,0,0,9,,0,0,0,9,,63,16,44,25,9,3,,,,24,34,25,9,,,,,,2,2,2,1,,,0,,,0.07,18,18,18,9
File,"ShortPasswordException.java",1,1,1,1,3,0,3,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,7,1,6,3,1,0,,,,2,4,3,1,,,,,,1,1,1,1,,,0,,,0.00,1,1,1,1
File,"SoftwarePlan.java",2,2,3,2,7,0,6,0,,,,1,0,2,,7,7,4,7,,0,3,0,4,,87,15,68,32,28,4,,,,34,49,24,25,,,,,,5,5,6,5,,,1,,,0.06,15,15,18,11
File,"SoftwarePlanCreationSpec.java",3,3,3,2,5,0,5,0,,,,1,0,0,,8,8,3,8,,0,0,0,8,,86,17,66,34,23,3,,,,35,51,25,26,,,,,,9,9,10,6,,,1,,,0.05,21,21,24,13
File,"Tenant.java",1,1,1,1,1,0,1,0,,,,1,0,0,,2,2,0,2,,2,0,0,0,,19,4,12,11,0,3,,,,5,6,6,0,,,,,,1,1,1,1,,,0,,,0.25,2,2,2,2
File,"TenantRepository.java",1,1,1,1,7,0,7,0,,,,1,0,0,,8,8,0,8,,0,1,0,7,,108,27,78,34,44,3,,,,31,41,29,12,,,,,,2,2,2,1,,,1,,,0.04,9,9,9,8
File,"TenantService.java",1,1,1,1,7,1,6,0,,,,1,0,0,,6,6,4,6,,0,0,0,6,,111,48,60,34,24,3,,,,42,49,30,19,,,,,,1,1,1,1,,,0,,,0.05,6,6,6,6
File,"TipoCliente.java",1,1,1,1,2,0,2,0,,,,4,0,0,,8,10,3,10,,0,0,0,10,,47,4,34,21,6,9,,,,11,17,11,6,,,,,,1,1,1,1,,,0,,,0.26,10,10,10,10
File,"TokenAuthentication.java",1,1,1,1,3,0,3,0,,,,1,0,2,,3,3,1,3,,0,0,0,3,,31,7,21,14,7,3,,,,13,17,14,3,,,,,,1,1,1,1,,,0,,,0.14,3,3,3,3
File,"TokenException.java",1,1,1,1,2,0,2,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,9,1,5,3,0,3,,,,1,3,3,0,,,,,,1,1,1,1,,,0,,,0.60,1,1,1,1
File,"TokenProvider.java",1,1,1,1,1,0,1,0,,,,1,0,0,,2,2,0,2,,2,0,0,0,,14,4,7,6,0,3,,,,5,6,6,0,,,,,,1,1,1,1,,,0,,,0.43,2,2,2,2
File,"TotalPackageProgressReportDTO.java",1,1,1,1,6,0,6,0,,,,1,0,0,,1,1,3,1,,0,0,0,1,,15,3,12,8,3,0,,,,8,10,7,3,,,,,,1,1,1,1,,,0,,,0.00,1,1,1,1
File,"UpdatingIndexException.java",1,1,1,1,3,0,3,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,10,1,6,3,1,3,,,,2,4,3,1,,,,,,1,1,1,1,,,0,,,0.50,1,1,1,1
File,"User.java",1,1,1,1,5,0,3,1,,,,1,5,3,,36,31,11,36,,0,1,2,33,,356,54,194,92,70,108,,,,101,142,80,62,,,,,,4,4,4,4,,,3,,,0.56,44,44,44,39
File,"UserController.java",2,2,2,1,10,1,9,0,,,,1,24,3,,24,0,0,24,,0,1,0,23,,398,95,300,135,144,6,,,,122,170,85,85,,,,,,3,3,3,3,,,2,,,0.02,48,48,48,26
File,"UserControllerTest.java",1,1,1,1,23,3,19,1,,,,1,0,0,,27,27,2,27,,0,0,0,27,,773,149,601,277,437,53,,,,326,354,166,188,,,,,,1,1,1,1,,,0,,,0.09,27,27,27,27
File,"UserDTO.java",2,2,2,1,12,1,11,0,,,,1,0,0,,2,2,8,2,,0,1,0,1,,55,15,37,16,17,3,,,,28,33,16,17,,,,,,3,3,3,1,,,1,,,0.08,4,4,4,2
File,"UserException.java",1,1,1,1,3,0,3,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,13,3,7,4,1,3,,,,3,5,4,1,,,,,,1,1,1,1,,,0,,,0.43,1,1,1,1
File,"UserNotFoundException.java",1,1,1,1,3,0,3,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,12,3,6,3,1,3,,,,2,4,3,1,,,,,,1,1,1,1,,,0,,,0.50,1,1,1,1
File,"UserPermissionException.java",1,1,1,1,3,0,3,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,10,1,6,3,1,3,,,,2,4,3,1,,,,,,1,1,1,1,,,0,,,0.50,1,1,1,1
File,"UserPermissionService.java",2,2,2,1,7,0,7,0,,,,1,0,1,,1,1,0,1,,0,0,0,1,,36,10,23,11,8,3,,,,14,17,9,8,,,,,,2,2,2,1,,,1,,,0.13,2,2,2,1
File,"UserRepository.java",2,2,2,1,12,0,10,1,,,,1,1,0,,34,33,0,34,,0,5,0,29,,512,104,375,97,248,44,,,,117,171,73,98,,,,,,5,5,10,4,,,2,,,0.12,55,55,68,44
File,"UserService.java",1,1,1,1,7,0,6,0,,,,1,0,0,,25,25,4,25,,0,1,0,24,,292,95,194,96,81,3,,,,107,136,71,65,,,,,,2,2,2,1,,,1,,,0.02,28,28,28,25
File,"UsersRepositoryTest.java",1,1,1,1,9,0,8,0,,,,1,0,0,,33,33,9,33,,0,0,0,33,,454,63,386,254,201,5,,,,202,236,147,89,,,,,,1,1,1,1,,,0,,,0.01,33,33,33,33
File,"Utils.java",1,1,2,1,5,0,5,0,,,,2,32,14,,33,1,2,33,,0,1,0,32,,279,50,223,90,118,11,,,,118,167,89,78,,,,,,4,4,6,1,,,2,,,0.05,46,46,51,33
File,"UtilsConstants.java",0,0,0,0,0,0,0,0,,,,1,0,35,,0,0,0,0,,0,0,0,0,,48,7,38,37,35,3,,,,36,37,37,0,,,,,,0,0,0,0,,,0,,,0.08,0,0,0,0
File,"UtilsException.java",1,1,1,1,3,0,3,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,13,3,7,4,1,3,,,,3,5,4,1,,,,,,1,1,1,1,,,0,,,0.43,1,1,1,1
File,"UtilsProvider.java",2,2,2,1,3,0,3,0,,,,1,5,3,,5,0,0,5,,0,0,0,5,,38,11,24,13,5,3,,,,12,18,13,5,,,,,,2,2,2,1,,,0,,,0.13,8,8,8,5
File,"UtilsRepository.java",2,2,2,1,16,2,14,0,,,,1,1,1,,4,3,0,4,,0,1,0,3,,96,16,77,37,45,3,,,,56,64,35,29,,,,,,3,3,3,1,,,2,,,0.04,7,7,9,4
File,"UtilsTest.java",1,1,1,1,10,0,10,0,,,,1,0,0,,3,3,0,3,,0,0,0,3,,105,55,47,24,25,3,,,,31,35,20,15,,,,,,1,1,1,1,,,0,,,0.06,3,3,3,3
File,"WeekDateRangeException.java",1,1,1,1,3,0,3,0,,,,1,0,0,,1,1,0,1,,0,0,0,1,,10,1,6,3,1,3,,,,2,4,3,1,,,,,,1,1,1,1,,,0,,,0.50,1,1,1,1
File,"WeekProgressReport.java",2,2,2,1,11,0,11,0,,,,1,0,0,,1,1,5,1,,0,0,0,1,,36,8,25,18,5,3,,,,16,18,13,5,,,,,,2,2,2,1,,,0,,,0.12,2,2,2,1
Package,"controller",1,1,1,1,22,4,18,1,,,,7,3,1,7,,120,12,123,,0,0,0,123,,3656,759,2680,1285,1876,339,,,,1432,1567,797,770,,,,,,2,2,2,1,,,1,,,0.13,128,128,128,123
Public Class,"controller.AbstractControllerTest",1,1,1,1,5,0,5,0,1,1,6,,3,1,,,0,1,3,15,0,0,0,3,,31,6,22,9,9,3,,,,7,12,6,6,,,,,,2,2,2,1,,0,1,,66,0.14,4,4,4,3
Public Static Method,"controller.AbstractControllerTest.getRemoteMongoDBIntegration",,,,,,,,,,,,,,,,,,,,,,,,,0,10,2,8,1,5,0,7,2,0,2,4,1,3,2,2,2,1,1,,,,,0,,1,0,,0.00,,,,
Public Static Method,"controller.AbstractControllerTest.init",,,,,,,,,,,,,,,,,,,,,,,,,1,4,0,4,1,2,0,3,1,0,2,3,1,2,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Static Method,"controller.AbstractControllerTest.shut",,,,,,,,,,,,,,,,,,,,,,,,,1,3,0,3,1,1,0,1,1,0,1,2,1,1,1,1,1,1,0,,,,,0,,0,0,,0.00,,,,
Public Class,"controller.BatchControllerTest",1,1,1,1,27,4,20,2,1,33,0,,0,0,,,30,4,30,45,0,0,0,30,,919,180,694,281,541,74,,,,359,390,164,226,,,,,,1,1,1,1,,1,0,,81,0.11,30,30,30,30
Public Method,"controller.BatchControllerTest.shouldBatchStatusNotFound",,,,,,,,,,,,,,,,,,,,,,,,,2,13,1,11,5,8,2,8,1,0,3,4,3,1,1,1,1,1,0,,,,,0,,0,0,,0.18,,,,
Public Method,"controller.BatchControllerTest.shouldCreateBatch",,,,,,,,,,,,,,,,,,,,,,,,,4,69,13,55,12,52,2,23,1,0,47,48,10,38,1,1,1,1,0,,,,,0,,0,0,,0.04,,,,
Public Method,"controller.BatchControllerTest.shouldCreateObservations",,,,,,,,,,,,,,,,,,,,,,,,,5,44,7,33,12,30,5,17,1,0,24,25,10,15,1,1,1,1,0,,,,,0,,0,0,,0.15,,,,
Public Method,"controller.BatchControllerTest.shouldFinalizationBatches",,,,,,,,,,,,,,,,,,,,,,,,,3,28,5,22,7,19,2,18,1,0,12,13,5,8,1,1,1,1,0,,,,,0,,0,0,,0.09,,,,
Public Method,"controller.BatchControllerTest.shouldFinishBatchStatus",,,,,,,,,,,,,,,,,,,,,,,,,8,31,7,23,10,20,2,18,1,0,12,13,8,5,1,1,1,1,0,,,,,0,,0,0,,0.09,,,,
Public Method,"controller.BatchControllerTest.shouldFinishBatchesWithPartialDelivery",,,,,,,,,,,,,,,,,,,,,,,,,2,39,12,26,7,23,2,20,1,0,15,16,5,11,1,1,1,1,0,,,,,0,,0,0,,0.08,,,,
Public Method,"controller.BatchControllerTest.shouldGenerateProtocolOfTheBatches",,,,,,,,,,,,,,,,,,,,,,,,,3,21,2,18,7,15,2,16,1,0,10,11,5,6,1,1,1,1,0,,,,,0,,0,0,,0.11,,,,
Public Method,"controller.BatchControllerTest.shouldGetBatchStatus",,,,,,,,,,,,,,,,,,,,,,,,,2,16,1,14,5,11,2,11,1,0,6,7,3,4,1,1,1,1,0,,,,,0,,0,0,,0.14,,,,
Public Method,"controller.BatchControllerTest.shouldListBatchFromNextPage",,,,,,,,,,,,,,,,,,,,,,,,,1,16,2,11,5,8,4,10,1,0,3,4,3,1,1,1,1,1,0,,,,,0,,0,0,,0.36,,,,
Public Method,"controller.BatchControllerTest.shouldListBatchesByAdvancedSearch",,,,,,,,,,,,,,,,,,,,,,,,,1,13,1,12,5,9,1,11,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.08,,,,
Public Method,"controller.BatchControllerTest.shouldListBatchesByAdvancedSearch2",,,,,,,,,,,,,,,,,,,,,,,,,1,14,2,12,5,9,1,11,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.08,,,,
Public Method,"controller.BatchControllerTest.shouldListBatchesByAdvancedSearch3",,,,,,,,,,,,,,,,,,,,,,,,,1,14,2,12,5,9,1,11,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.08,,,,
Public Method,"controller.BatchControllerTest.shouldListBatchesByClient",,,,,,,,,,,,,,,,,,,,,,,,,1,14,2,11,5,8,2,11,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.18,,,,
Public Method,"controller.BatchControllerTest.shouldListBatchesByDatesBetween",,,,,,,,,,,,,,,,,,,,,,,,,1,14,2,12,5,9,1,11,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.08,,,,
Public Method,"controller.BatchControllerTest.shouldListBatchesByEndDate",,,,,,,,,,,,,,,,,,,,,,,,,1,14,2,12,5,9,1,11,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.08,,,,
Public Method,"controller.BatchControllerTest.shouldListBatchesByInitialDate",,,,,,,,,,,,,,,,,,,,,,,,,1,15,2,12,5,9,2,11,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.17,,,,
Public Method,"controller.BatchControllerTest.shouldListBatchesSearchWithStatusAndProductionUserName",,,,,,,,,,,,,,,,,,,,,,,,,1,16,1,12,5,9,4,11,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.33,,,,
Public Method,"controller.BatchControllerTest.shouldListBatchesSearchWithWrongStatus",,,,,,,,,,,,,,,,,,,,,,,,,1,15,1,11,5,8,4,10,1,0,3,4,3,1,1,1,1,1,0,,,,,0,,0,0,,0.36,,,,
Public Method,"controller.BatchControllerTest.shouldListBatchesSimpleSearch",,,,,,,,,,,,,,,,,,,,,,,,,1,13,1,11,5,8,2,11,1,0,4,5,3,2,1,1,1,1,0,,,,,0,,0,0,,0.18,,,,
Public Method,"controller.BatchControllerTest.shouldListBatchesWithSort",,,,,,,,,,,,,,,,,,,,,,,,,1,17,1,13,5,10,4,12,1,0,5,6,3,3,1,1,1,1,0,,,,,0,,0,0,,0.31,,,,
Public Method,"controller.BatchControllerTest.shouldReturnPreviousStateCode",,,,,,,,,,,,,,,,,,,,,,,,,1,28,5,23,7,20,1,16,1,0,14,15,5,10,1,1,1,1,0,,,,,0,,0,0,,0.04,,,,
Public Method,"controller.BatchControllerTest.shouldSaveBatches",,,,,,,,,,,,,,,,,,,,,,,,,10,43,8,35,13,33,1,22,1,0,29,30,13,17,1,1,1,1,0,,,,,0,,0,0,,0.03,,,,
Public Method,"controller.BatchControllerTest.shouldSetBatchesAsReadyToDelivery",,,,,,,,,,,,,,,,,,,,,,,,,3,41,12,28,7,25,2,18,1,0,14,15,5,10,1,1,1,1,0,,,,,0,,0,0,,0.07,,,,
Public Method,"controller.BatchControllerTest.shouldUpdateBatch",,,,,,,,,,,,,,,,,,,,,,,,,20,54,14,39,11,36,2,26,1,0,18,19,8,11,1,1,1,1,0,,,,,0,,0,0,,0.05,,,,
Public Method,"controller.BatchControllerTest.shouldUpdateBatchAddDocumentList",,,,,,,,,,,,,,,,,,,,,,,,,21,64,12,48,16,45,5,26,1,0,27,28,13,15,1,1,1,1,0,,,,,0,,0,0,,0.10,,,,
Public Method,"controller.BatchControllerTest.shouldUpdateBatchStatus",,,,,,,,,,,,,,,,,,,,,,,,,2,28,5,22,7,19,2,16,1,0,13,14,5,9,1,1,1,1,0,,,,,0,,0,0,,0.09,,,,
Public Method,"controller.BatchControllerTest.shouldUpdateErrorPerBatch",,,,,,,,,,,,,,,,,,,,,,,,,11,42,5,32,10,29,6,23,1,0,24,25,8,17,1,1,1,1,0,,,,,0,,0,0,,0.19,,,,
Public Method,"controller.BatchControllerTest.shouldUpdateErrorPerBatch2",,,,,,,,,,,,,,,,,,,,,,,,,11,40,8,29,10,26,4,26,1,0,21,22,8,14,1,1,1,1,0,,,,,0,,0,0,,0.14,,,,
