name;atfd;laa;fdp
net.sourceforge.jarbundler.JarBundler:681;0;1.0;0
net.sourceforge.jarbundler.JarBundler:685;0;1.0;0
net.sourceforge.jarbundler.JarBundler:689;0;1.0;0
net.sourceforge.jarbundler.JarBundler:693;0;1.0;0
net.sourceforge.jarbundler.JarBundler:697;0;1.0;0
net.sourceforge.jarbundler.JarBundler:707;2;0.6;1
net.sourceforge.jarbundler.JarBundler:720;6;0.4;2
net.sourceforge.jarbundler.JarBundler:741;7;0.46153846;2
net.sourceforge.jarbundler.JarBundler:777;9;0.18181819;3
net.sourceforge.jarbundler.JarBundler:815;11;0.6666667;6
net.sourceforge.jarbundler.JarBundler:1046;4;0.42857143;2
net.sourceforge.jarbundler.JarBundler:1071;1;0.5;1
net.sourceforge.jarbundler.JarBundler:1075;1;0.85714287;1
net.sourceforge.jarbundler.JarBundler:1095;6;0.64705884;3
net.sourceforge.jarbundler.JarBundler:1129;4;0.71428573;2
net.sourceforge.jarbundler.JarBundler:1157;1;0.0;1
net.sourceforge.jarbundler.JarBundler:1166;7;0.41666666;4
net.sourceforge.jarbundler.JarBundler:1186;5;0.44444445;3
net.sourceforge.jarbundler.JarBundler:1202;2;0.75;2
net.sourceforge.jarbundler.JarBundler:1225;0;1.0;0
net.sourceforge.jarbundler.JarBundler:1230;0;1.0;0
net.sourceforge.jarbundler.JarBundler:1235;0;1.0;0
net.sourceforge.jarbundler.JarBundler:1239;7;0.6315789;4
net.sourceforge.jarbundler.JarBundler:1282;0;1.0;0
net.sourceforge.jarbundler.JarBundler:1287;0;1.0;0
net.sourceforge.jarbundler.JarBundler:1292;0;1.0;0
net.sourceforge.jarbundler.JarBundler:1296;5;0.6875;3
net.sourceforge.jarbundler.JarBundler:1334;8;0.6;2
net.sourceforge.jarbundler.JarBundler:1410;2;0.75;2
net.sourceforge.jarbundler.JarBundler:1428;0;1.0;0
net.sourceforge.jarbundler.JarBundler:1456;2;0.71428573;1
net.sourceforge.jarbundler.JarBundler:1472;1;0.0;1
